name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity 
Kepler-124 b,1370,0.315 Earths,14.4,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5936/kepler-124-b/
Kepler-124 c,1370,3.71 Earths,14.4,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1454/kepler-124-c/
Kepler-124 d,1370,1.41 Earths,14.4,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1455/kepler-124-d/
Kepler-1250 b,6938,4.35 Earths,15.693,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5380/kepler-1250-b/
Kepler-1251 b,2943,4.04 Earths,15.024,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2816/kepler-1251-b/
Kepler-1252 b,2117,3.43 Earths,14.743,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5381/kepler-1252-b/
Kepler-1253 b,1678,2.33 Earths,12.588,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5382/kepler-1253-b/
Kepler-1254 b,2032,3.02 Earths,15.541,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5383/kepler-1254-b/
Kepler-1248 b,1934,1.76 Earths,12.9,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5378/kepler-1248-b/
Kepler-1249 b,6213,6.26 Earths,15.391,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5379/kepler-1249-b/
Kepler-124 b,1370,0.315 Earths,14.4,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5936/kepler-124-b/
Kepler-124 c,1370,3.71 Earths,14.4,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1454/kepler-124-c/
Kepler-124 d,1370,1.41 Earths,14.4,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1455/kepler-124-d/
Kepler-1250 b,6938,4.35 Earths,15.693,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5380/kepler-1250-b/
Kepler-1251 b,2943,4.04 Earths,15.024,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2816/kepler-1251-b/
Kepler-1252 b,2117,3.43 Earths,14.743,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5381/kepler-1252-b/
Kepler-1253 b,1678,2.33 Earths,12.588,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5382/kepler-1253-b/
Kepler-1254 b,2032,3.02 Earths,15.541,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5383/kepler-1254-b/
Kepler-1261 b,2428,5.73 Earths,15.817,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5390/kepler-1261-b/
Kepler-1262 b,3441,3.97 Earths,15.155,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5391/kepler-1262-b/
Kepler-1263 b,2169,1.55 Earths,15.173,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2830/kepler-1263-b/
Kepler-1264 b,2616,1.76 Earths,14.629,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5392/kepler-1264-b/
Kepler-1265 b,1904,2.39 Earths,16.024,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5393/kepler-1265-b/
Kepler-1266 b,2770,7.18 Earths,16.016,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5394/kepler-1266-b/
Kepler-1267 b,4500,9.32 Earths,15.846,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5395/kepler-1267-b/
Kepler-1268 b,6005,4.78 Earths,15.484,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2835/kepler-1268-b/
Kepler-1269 b,3579,3.29 Earths,13.658,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5397/kepler-1269-b/
Kepler-126 b,774,2.92 Earths,10.505,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1457/kepler-126-b/
Kepler-1261 b,2428,5.73 Earths,15.817,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5390/kepler-1261-b/
Kepler-1262 b,3441,3.97 Earths,15.155,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5391/kepler-1262-b/
Kepler-1263 b,2169,1.55 Earths,15.173,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2830/kepler-1263-b/
Kepler-1264 b,2616,1.76 Earths,14.629,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5392/kepler-1264-b/
Kepler-1265 b,1904,2.39 Earths,16.024,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5393/kepler-1265-b/
Kepler-1266 b,2770,7.18 Earths,16.016,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5394/kepler-1266-b/
Kepler-1267 b,4500,9.32 Earths,15.846,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5395/kepler-1267-b/
Kepler-1268 b,6005,4.78 Earths,15.484,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2835/kepler-1268-b/
Kepler-1269 b,3579,3.29 Earths,13.658,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5397/kepler-1269-b/
Kepler-126 b,774,2.92 Earths,10.505,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1457/kepler-126-b/
Kepler-1261 b,2428,5.73 Earths,15.817,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5390/kepler-1261-b/
Kepler-1262 b,3441,3.97 Earths,15.155,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5391/kepler-1262-b/
Kepler-1263 b,2169,1.55 Earths,15.173,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2830/kepler-1263-b/
Kepler-1264 b,2616,1.76 Earths,14.629,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5392/kepler-1264-b/
Kepler-1265 b,1904,2.39 Earths,16.024,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5393/kepler-1265-b/
Kepler-1266 b,2770,7.18 Earths,16.016,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5394/kepler-1266-b/
Kepler-1267 b,4500,9.32 Earths,15.846,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5395/kepler-1267-b/
Kepler-1268 b,6005,4.78 Earths,15.484,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2835/kepler-1268-b/
Kepler-1269 b,3579,3.29 Earths,13.658,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5397/kepler-1269-b/
Kepler-126 b,774,2.92 Earths,10.505,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1457/kepler-126-b/
Kepler-1261 b,2428,5.73 Earths,15.817,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5390/kepler-1261-b/
Kepler-1262 b,3441,3.97 Earths,15.155,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5391/kepler-1262-b/
Kepler-1263 b,2169,1.55 Earths,15.173,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2830/kepler-1263-b/
Kepler-1264 b,2616,1.76 Earths,14.629,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5392/kepler-1264-b/
Kepler-1265 b,1904,2.39 Earths,16.024,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5393/kepler-1265-b/
Kepler-1266 b,2770,7.18 Earths,16.016,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5394/kepler-1266-b/
Kepler-1267 b,4500,9.32 Earths,15.846,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5395/kepler-1267-b/
Kepler-1268 b,6005,4.78 Earths,15.484,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2835/kepler-1268-b/
Kepler-1269 b,3579,3.29 Earths,13.658,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5397/kepler-1269-b/
Kepler-126 b,774,2.92 Earths,10.505,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1457/kepler-126-b/
Kepler-1261 b,2428,5.73 Earths,15.817,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5390/kepler-1261-b/
Kepler-1262 b,3441,3.97 Earths,15.155,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5391/kepler-1262-b/
Kepler-1263 b,2169,1.55 Earths,15.173,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2830/kepler-1263-b/
Kepler-1264 b,2616,1.76 Earths,14.629,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5392/kepler-1264-b/
Kepler-1265 b,1904,2.39 Earths,16.024,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5393/kepler-1265-b/
Kepler-1266 b,2770,7.18 Earths,16.016,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5394/kepler-1266-b/
Kepler-1267 b,4500,9.32 Earths,15.846,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5395/kepler-1267-b/
Kepler-1268 b,6005,4.78 Earths,15.484,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2835/kepler-1268-b/
Kepler-1269 b,3579,3.29 Earths,13.658,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5397/kepler-1269-b/
Kepler-126 b,774,2.92 Earths,10.505,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1457/kepler-126-b/
Kepler-1261 b,2428,5.73 Earths,15.817,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5390/kepler-1261-b/
Kepler-1262 b,3441,3.97 Earths,15.155,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5391/kepler-1262-b/
Kepler-1263 b,2169,1.55 Earths,15.173,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2830/kepler-1263-b/
Kepler-1264 b,2616,1.76 Earths,14.629,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5392/kepler-1264-b/
Kepler-1265 b,1904,2.39 Earths,16.024,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5393/kepler-1265-b/
Kepler-1266 b,2770,7.18 Earths,16.016,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5394/kepler-1266-b/
Kepler-1267 b,4500,9.32 Earths,15.846,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5395/kepler-1267-b/
Kepler-1268 b,6005,4.78 Earths,15.484,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2835/kepler-1268-b/
Kepler-1269 b,3579,3.29 Earths,13.658,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5397/kepler-1269-b/
Kepler-126 b,774,2.92 Earths,10.505,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1457/kepler-126-b/
Kepler-1261 b,2428,5.73 Earths,15.817,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5390/kepler-1261-b/
Kepler-1262 b,3441,3.97 Earths,15.155,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5391/kepler-1262-b/
Kepler-1263 b,2169,1.55 Earths,15.173,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2830/kepler-1263-b/
Kepler-1264 b,2616,1.76 Earths,14.629,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5392/kepler-1264-b/
Kepler-1265 b,1904,2.39 Earths,16.024,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5393/kepler-1265-b/
Kepler-1266 b,2770,7.18 Earths,16.016,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5394/kepler-1266-b/
Kepler-1267 b,4500,9.32 Earths,15.846,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5395/kepler-1267-b/
Kepler-1268 b,6005,4.78 Earths,15.484,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2835/kepler-1268-b/
Kepler-1269 b,3579,3.29 Earths,13.658,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5397/kepler-1269-b/
Kepler-126 b,774,2.92 Earths,10.505,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1457/kepler-126-b/
Kepler-126 c,774,3.12 Earths,10.505,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1458/kepler-126-c/
Kepler-126 d,774,6.8 Earths,10.505,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1537/kepler-126-d/
Kepler-1270 b,3572,11 Earths,13.562,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5398/kepler-1270-b/
Kepler-1271 b,2714,2.79 Earths,14.075,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5399/kepler-1271-b/
Kepler-1272 b,3935,6.21 Earths,14.734,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2840/kepler-1272-b/
Kepler-1273 b,3635,6.76 Earths,16.03,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5400/kepler-1273-b/
Kepler-1274 b,2005,2.6 Earths,11.717,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5401/kepler-1274-b/
Kepler-1275 b,3764,2.79 Earths,14.595,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4410/kepler-1275-b/
Kepler-1276 b,1757,1.81 Earths,12.992,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4411/kepler-1276-b/
Kepler-1277 b,1818,3.19 Earths,14.306,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4412/kepler-1277-b/
Kepler-126 c,774,3.12 Earths,10.505,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1458/kepler-126-c/
Kepler-126 d,774,6.8 Earths,10.505,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1537/kepler-126-d/
Kepler-1270 b,3572,11 Earths,13.562,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5398/kepler-1270-b/
Kepler-1271 b,2714,2.79 Earths,14.075,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5399/kepler-1271-b/
Kepler-1272 b,3935,6.21 Earths,14.734,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2840/kepler-1272-b/
Kepler-1273 b,3635,6.76 Earths,16.03,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5400/kepler-1273-b/
Kepler-1274 b,2005,2.6 Earths,11.717,2016,https://exoplanets.nasa.gov//exoplanet-catalog/5401/kepler-1274-b/
Kepler-1275 b,3764,2.79 Earths,14.595,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4410/kepler-1275-b/
Kepler-1276 b,1757,1.81 Earths,12.992,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4411/kepler-1276-b/
Kepler-1277 b,1818,3.19 Earths,14.306,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4412/kepler-1277-b/
Kepler-1285 b,1377,0.871 Earths,11.717,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4420/kepler-1285-b/
Kepler-1286 b,4418,5.27 Earths,15.278,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4421/kepler-1286-b/
Kepler-1287 b,3273,2.99 Earths,15.216,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4422/kepler-1287-b/
Kepler-1288 b,2656,1.46 Earths,13.199,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4423/kepler-1288-b/
Kepler-1289 b,3437,2.92 Earths,14.732,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4424/kepler-1289-b/
Kepler-128 b,1293,0.77 Earths,11.693,2013,https://exoplanets.nasa.gov//exoplanet-catalog/1540/kepler-128-b/
Kepler-128 c,1293,0.9 Earths,11.693,2013,https://exoplanets.nasa.gov//exoplanet-catalog/5939/kepler-128-c/
Kepler-1290 b,5199,2.6 Earths,15.871,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4425/kepler-1290-b/
Kepler-1291 b,2927,3.39 Earths,16.261,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4426/kepler-1291-b/
Kepler-1292 b,4872,3.97 Earths,16.337,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4427/kepler-1292-b/
Kepler-1285 b,1377,0.871 Earths,11.717,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4420/kepler-1285-b/
Kepler-1286 b,4418,5.27 Earths,15.278,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4421/kepler-1286-b/
Kepler-1287 b,3273,2.99 Earths,15.216,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4422/kepler-1287-b/
Kepler-1288 b,2656,1.46 Earths,13.199,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4423/kepler-1288-b/
Kepler-1289 b,3437,2.92 Earths,14.732,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4424/kepler-1289-b/
Kepler-128 b,1293,0.77 Earths,11.693,2013,https://exoplanets.nasa.gov//exoplanet-catalog/1540/kepler-128-b/
Kepler-128 c,1293,0.9 Earths,11.693,2013,https://exoplanets.nasa.gov//exoplanet-catalog/5939/kepler-128-c/
Kepler-1290 b,5199,2.6 Earths,15.871,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4425/kepler-1290-b/
Kepler-1291 b,2927,3.39 Earths,16.261,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4426/kepler-1291-b/
Kepler-1292 b,4872,3.97 Earths,16.337,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4427/kepler-1292-b/
Kepler-1285 b,1377,0.871 Earths,11.717,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4420/kepler-1285-b/
Kepler-1286 b,4418,5.27 Earths,15.278,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4421/kepler-1286-b/
Kepler-1287 b,3273,2.99 Earths,15.216,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4422/kepler-1287-b/
Kepler-1288 b,2656,1.46 Earths,13.199,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4423/kepler-1288-b/
Kepler-1289 b,3437,2.92 Earths,14.732,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4424/kepler-1289-b/
Kepler-128 b,1293,0.77 Earths,11.693,2013,https://exoplanets.nasa.gov//exoplanet-catalog/1540/kepler-128-b/
Kepler-128 c,1293,0.9 Earths,11.693,2013,https://exoplanets.nasa.gov//exoplanet-catalog/5939/kepler-128-c/
Kepler-1290 b,5199,2.6 Earths,15.871,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4425/kepler-1290-b/
Kepler-1291 b,2927,3.39 Earths,16.261,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4426/kepler-1291-b/
Kepler-1292 b,4872,3.97 Earths,16.337,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4427/kepler-1292-b/
Kepler-1309 b,2756,6.21 Earths,16.5119,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2618/kepler-1309-b/
Kepler-130 b,1033,1.04 Earths,11.572,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1543/kepler-130-b/
Kepler-130 c,1033,8.75 Earths,11.572,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5940/kepler-130-c/
Kepler-130 d,1033,3.33 Earths,11.572,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1544/kepler-130-d/
Kepler-1310 b,1857,2.67 Earths,14.346,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4444/kepler-1310-b/
Kepler-1311 b,2826,2.07 Earths,13.528,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4445/kepler-1311-b/
Kepler-1311 c,2826,1.98 Earths,13.528,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4446/kepler-1311-c/
Kepler-1312 b,976,5.06 Earths,12.491,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2622/kepler-1312-b/
Kepler-1313 b,568,3.75 Earths,12.363,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4447/kepler-1313-b/
Kepler-1314 b,463,22.9 Earths,17.816,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4448/kepler-1314-b/
Kepler-1315 b,1569,2.48 Earths,15.133,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4450/kepler-1315-b/
Kepler-1316 b,2612,12.3 Earths,14.119,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4451/kepler-1316-b/
Kepler-1317 b,2376,3.05 Earths,15.083,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2660/kepler-1317-b/
Kepler-1318 b,1550,9.85 Earths,15.531,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4452/kepler-1318-b/
Kepler-1319 b,339,2.36 Earths,15.161,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4453/kepler-1319-b/
Kepler-131 b,746,16.13 Earths,11.493,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1545/kepler-131-b/
Kepler-131 c,746,8.25 Earths,11.493,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5941/kepler-131-c/
Kepler-1320 b,2112,3.53 Earths,15.936,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4454/kepler-1320-b/
Kepler-1321 b,2509,21.5 Earths,17.5054,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4456/kepler-1321-b/
Kepler-1321 c,2509,6.35 Earths,17.5054,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2666/kepler-1321-c/
Kepler-12 b,2875,0.432 Jupiters,13.468,2011,https://exoplanets.nasa.gov//exoplanet-catalog/1811/kepler-12-b/
Kepler-1300 b,2535,2.45 Earths,12.861,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4435/kepler-1300-b/
Kepler-1301 b,2787,2.54 Earths,15.656,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4436/kepler-1301-b/
Kepler-1302 b,2070,2.63 Earths,15.172,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4437/kepler-1302-b/
Kepler-1303 b,2929,2.6 Earths,14.854,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4438/kepler-1303-b/
Kepler-1304 b,7098,5.86 Earths,15.408,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4439/kepler-1304-b/
Kepler-1305 b,5138,4.19 Earths,15.834,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4440/kepler-1305-b/
Kepler-1306 b,3613,4.31 Earths,15.353,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4441/kepler-1306-b/
Kepler-1307 b,3310,6.66 Earths,15.636,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4442/kepler-1307-b/
Kepler-1308 b,368,0.0933 Earths,16.4,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4443/kepler-1308-b/
Kepler-1309 b,2756,6.21 Earths,16.5119,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2618/kepler-1309-b/
Kepler-130 b,1033,1.04 Earths,11.572,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1543/kepler-130-b/
Kepler-130 c,1033,8.75 Earths,11.572,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5940/kepler-130-c/
Kepler-130 d,1033,3.33 Earths,11.572,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1544/kepler-130-d/
Kepler-1310 b,1857,2.67 Earths,14.346,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4444/kepler-1310-b/
Kepler-1311 b,2826,2.07 Earths,13.528,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4445/kepler-1311-b/
Kepler-1311 c,2826,1.98 Earths,13.528,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4446/kepler-1311-c/
Kepler-1312 b,976,5.06 Earths,12.491,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2622/kepler-1312-b/
Kepler-1313 b,568,3.75 Earths,12.363,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4447/kepler-1313-b/
Kepler-1314 b,463,22.9 Earths,17.816,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4448/kepler-1314-b/
Kepler-1315 b,1569,2.48 Earths,15.133,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4450/kepler-1315-b/
Kepler-1316 b,2612,12.3 Earths,14.119,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4451/kepler-1316-b/
Kepler-1317 b,2376,3.05 Earths,15.083,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2660/kepler-1317-b/
Kepler-1318 b,1550,9.85 Earths,15.531,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4452/kepler-1318-b/
Kepler-1319 b,339,2.36 Earths,15.161,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4453/kepler-1319-b/
Kepler-131 b,746,16.13 Earths,11.493,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1545/kepler-131-b/
Kepler-131 c,746,8.25 Earths,11.493,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5941/kepler-131-c/
Kepler-1320 b,2112,3.53 Earths,15.936,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4454/kepler-1320-b/
Kepler-1321 b,2509,21.5 Earths,17.5054,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4456/kepler-1321-b/
Kepler-1321 c,2509,6.35 Earths,17.5054,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2666/kepler-1321-c/
Kepler-1315 b,1569,2.48 Earths,15.133,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4450/kepler-1315-b/
Kepler-1316 b,2612,12.3 Earths,14.119,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4451/kepler-1316-b/
Kepler-1317 b,2376,3.05 Earths,15.083,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2660/kepler-1317-b/
Kepler-1318 b,1550,9.85 Earths,15.531,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4452/kepler-1318-b/
Kepler-1319 b,339,2.36 Earths,15.161,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4453/kepler-1319-b/
Kepler-131 b,746,16.13 Earths,11.493,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1545/kepler-131-b/
Kepler-131 c,746,8.25 Earths,11.493,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5941/kepler-131-c/
Kepler-1320 b,2112,3.53 Earths,15.936,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4454/kepler-1320-b/
Kepler-1321 b,2509,21.5 Earths,17.5054,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4456/kepler-1321-b/
Kepler-1321 c,2509,6.35 Earths,17.5054,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2666/kepler-1321-c/
Kepler-1315 b,1569,2.48 Earths,15.133,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4450/kepler-1315-b/
Kepler-1316 b,2612,12.3 Earths,14.119,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4451/kepler-1316-b/
Kepler-1317 b,2376,3.05 Earths,15.083,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2660/kepler-1317-b/
Kepler-1318 b,1550,9.85 Earths,15.531,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4452/kepler-1318-b/
Kepler-1319 b,339,2.36 Earths,15.161,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4453/kepler-1319-b/
Kepler-131 b,746,16.13 Earths,11.493,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1545/kepler-131-b/
Kepler-131 c,746,8.25 Earths,11.493,2014,https://exoplanets.nasa.gov//exoplanet-catalog/5941/kepler-131-c/
Kepler-1320 b,2112,3.53 Earths,15.936,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4454/kepler-1320-b/
Kepler-1321 b,2509,21.5 Earths,17.5054,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4456/kepler-1321-b/
Kepler-1321 c,2509,6.35 Earths,17.5054,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2666/kepler-1321-c/
Kepler-1315 b,1569,2.48 Earths,15.133,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4450/kepler-1315-b/
Kepler-1316 b,2612,12.3 Earths,14.119,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4451/kepler-1316-b/
Kepler-1317 b,2376,3.05 Earths,15.083,2016,https://exoplanets.nasa.gov//exoplanet-catalog/2660/kepler-1317-b/
Kepler-1318 b,1550,9.85 Earths,15.531,2016,https://exoplanets.nasa.gov//exoplanet-catalog/4452/kepler-1318-b/
